"Season","Date","Rot","VH","Team","1st","2nd","3rd","4th","Final","Open","Close","ML","2H","dateID","teamID"
200809,102,723,"V","Charlotte",25,19,13,18,18,182.5,182.5,240,92,"0102",4
200809,102,724,"H","Milwaukee",29,27,20,27,27,6.5,6.5,-280,0.5,"0102",17
200809,102,725,"V","LAClippers",15,34,23,26,26,200,199.5,1000,98.5,"0102",13
200809,102,726,"H","Phoenix",33,29,21,23,23,12.5,13.5,-1600,3.5,"0102",24
200809,102,727,"V","NewOrleans",21,24,16,31,31,182.5,1.5,-125,0.5,"0102",19
200809,102,728,"H","Portland",16,27,18,16,16,1.5,180.5,105,90,"0102",25
200809,102,729,"V","Utah",20,23,23,34,34,206.5,209.5,400,107,"0102",29
200809,102,730,"H","LALakers",37,20,24,32,32,9.5,10,-600,2,"0102",14
200809,103,501,"V","Milwaukee",22,20,21,29,29,181,181,100,2.5,"0103",17
200809,103,502,"H","Charlotte",21,30,25,26,26,1,1,-120,91.5,"0103",4
200809,103,503,"V","Houston",27,19,31,23,23,184.5,183,200,90.5,"0103",11
200809,103,504,"H","Atlanta",22,32,25,24,24,4.5,5.5,-240,0.5,"0103",1
200809,103,505,"V","Sacramento",37,30,22,28,28,213.5,215.5,280,108.5,"0103",26
200809,103,506,"H","Indiana",33,35,21,33,33,8,7.5,-340,4,"0103",12
200809,103,507,"V","NewJersey",27,19,17,22,22,191.5,184.5,310,93.5,"0103",18
200809,103,508,"H","Miami",14,24,23,24,24,6,8.5,-380,7,"0103",16
200809,103,509,"V","Minnesota",18,27,27,30,30,205,206.5,240,105,"0103",18
200809,103,510,"H","Chicago",17,21,27,27,27,6.5,7,-280,7,"0103",5
200809,103,511,"V","Philadelphia",19,31,31,25,25,188.5,187,400,94,"0103",23
200809,103,512,"H","SanAntonio",40,26,18,24,24,10,9,-600,0.5,"0103",27
200809,103,513,"V","NewOrleans",23,17,31,29,29,193,199,150,3,"0103",19
200809,103,514,"H","Denver",28,30,25,22,22,2.5,4,-170,99.5,"0103",8
200809,104,701,"V","Orlando",22,27,29,24,24,7,8,-350,8,"0104",22
200809,104,702,"H","Toronto",34,22,21,31,31,188,187.5,290,94,"0104",28
200809,104,703,"V","Cleveland",23,20,11,23,23,9.5,8.5,-450,7.5,"0104",6
200809,104,704,"H","Washington",26,21,21,12,12,188.5,189,350,95,"0104",30
200809,104,705,"V","Detroit",23,29,15,21,21,6,6,-260,5,"0104",9
200809,104,706,"H","LAClippers",22,32,12,21,21,176,174,220,89,"0104",13
200809,104,707,"V","Dallas",25,20,23,14,14,6.5,5.5,-270,6,"0104",7
200809,104,708,"H","Memphis",35,15,26,26,26,189,189,230,94,"0104",15
200809,104,709,"V","Boston",24,29,15,20,20,10.5,10,-600,5,"0104",2
200809,104,710,"H","NewYork",25,25,28,22,22,209,207,450,103,"0104",20
200809,104,711,"V","Portland",25,25,16,20,20,198.5,200,650,102,"0104",25
200809,104,712,"H","LALakers",19,32,30,19,19,11.5,11,-900,7,"0104",14
200809,105,501,"V","SanAntonio",21,18,26,26,26,180,3.5,-155,2.5,"0105",27
200809,105,502,"H","Miami",15,24,21,24,24,3.5,182,135,93.5,"0105",16
200809,105,503,"V","Sacramento",18,37,19,16,16,199,202,180,102,"0105",26
200809,105,504,"H","NewJersey",23,20,29,26,26,3.5,5,-220,5.5,"0105",18
200809,105,505,"V","Toronto",27,21,23,26,26,191,191,325,96,"0105",28
200809,105,506,"H","Milwaukee",19,26,29,33,33,8,8.5,-400,6.5,"0105",17
200809,105,507,"V","GoldenState",29,30,32,23,23,219,220.5,450,108,"0105",10
200809,105,508,"H","Utah",28,37,29,25,25,11.5,10.5,-600,6,"0105",29
200809,105,509,"V","Indiana",28,42,22,23,23,223,221,400,110,"0105",12
200809,105,510,"H","Denver",40,34,23,38,38,8.5,9,-500,5,"0105",8
200809,106,701,"V","Boston",23,24,25,25,25,9.5,9.5,-600,9.5,"0106",2
200809,106,702,"H","Charlotte",28,25,19,25,25,178,179,400,90.5,"0106",4
200809,106,703,"V","Houston",27,28,16,25,25,3,3,-155,1,"0106",11
200809,106,704,"H","Philadelphia",24,29,26,25,25,189,189,135,93,"0106",23
200809,106,705,"V","Washington",24,6,33,17,17,190,193,850,97.5,"0106",30
200809,106,706,"H","Orlando",30,16,24,19,19,12.5,12.5,-1300,2,"0106",22
200809,106,707,"V","Minnesota",31,14,27,22,22,193.5,196,150,103,"0106",18
200809,106,708,"H","Memphis",23,16,29,19,19,3.5,3.5,-170,3.5,"0106",15
200809,106,709,"V","NewYork",23,27,29,20,20,2,2,-130,4,"0106",20
200809,106,710,"H","OklahomaCity",35,28,28,16,16,218.5,214,110,105,"0106",21
200809,106,711,"V","LAClippers",24,30,30,18,18,182.5,185,800,91.5,"0106",13
200809,106,712,"H","Dallas",37,27,23,20,20,13.5,12,-1200,3.5,"0106",7
200809,106,713,"V","Sacramento",23,19,25,27,27,209.5,212,325,104.5,"0106",26
200809,106,714,"H","Chicago",22,27,26,24,24,8,9,-450,3.5,"0106",5
200809,106,715,"V","NewOrleans",32,29,28,27,27,195,196.5,260,100,"0106",19
200809,106,716,"H","LALakers",26,30,36,13,13,7.5,7,-320,8,"0106",14
200809,107,501,"V","Charlotte",12,30,14,25,25,180,182.5,1100,90.5,"0107",4
200809,107,502,"H","Cleveland",29,31,24,27,27,13.5,14,-1800,2.5,"0107",6
200809,107,503,"V","Orlando",102,-42,26,20,20,192.5,191,120,96.5,"0107",22
200809,107,504,"H","Atlanta",99,-54,25,32,32,1.5,2.5,-140,5,"0107",1
200809,107,505,"V","Toronto",27,23,23,26,26,192.5,191.5,130,96,"0107",28
200809,107,506,"H","Washington",16,22,22,33,33,1.5,2.5,-150,5,"0107",30
200809,107,507,"V","Houston",22,30,19,18,18,185,184.5,400,90,"0107",11
200809,107,508,"H","Boston",31,18,25,11,11,10,10,-600,7.5,"0107",2
200809,107,509,"V","Memphis",18,24,29,18,18,187,187,150,2,"0107",15
200809,107,510,"H","NewJersey",32,23,26,19,19,5,4,-170,97.5,"0107",18
200809,107,511,"V","Philadelphia",30,25,24,31,31,193,196,250,99,"0107",23
200809,107,512,"H","Milwaukee",25,34,26,20,20,7,7,-300,3,"0107",17
200809,107,513,"V","OklahomaCity",24,19,23,21,21,202.5,202.5,200,4,"0107",21
200809,107,514,"H","Minnesota",42,30,26,31,31,6.5,5.5,-240,103.5,"0107",18
200809,107,515,"V","Indiana",28,33,34,18,18,223,223.5,350,110.5,"0107",12
200809,107,516,"H","Phoenix",21,36,29,24,24,8.5,8.5,-500,6.5,"0107",24
200809,107,517,"V","Miami",21,27,24,25,25,199.5,198,200,1,"0107",16
200809,107,518,"H","Denver",27,32,24,25,25,5.5,5.5,-240,97,"0107",8
200809,107,519,"V","NewOrleans",33,13,18,26,26,191,192.5,165,1.5,"0107",19
200809,107,520,"H","Utah",29,29,26,32,32,4.5,4,-185,97,"0107",29
200809,107,521,"V","Detroit",26,23,19,15,15,176,177,120,88,"0107",9
200809,107,522,"H","Portland",20,22,23,19,19,3.5,2.5,-140,4,"0107",25
200809,107,523,"V","LALakers",28,28,21,37,37,8.5,9,-450,4,"0107",14
200809,107,524,"H","GoldenState",20,31,29,26,26,226,225.5,325,112,"0107",10
200809,108,701,"V","LAClippers",22,22,25,15,15,185,181.5,1000,89,"0108",13
200809,108,702,"H","SanAntonio",16,27,32,31,31,13,13,-1500,8.5,"0108",27
200809,108,703,"V","NewYork",29,30,19,16,16,208,212,305,104.5,"0108",20
200809,108,704,"H","Dallas",27,27,26,19,19,8,8,-365,7.5,"0108",7
200809,109,801,"V","Memphis",19,25,17,21,21,190,190,195,98.5,"0109",15
200809,109,802,"H","Toronto",23,24,25,31,31,5.5,5.5,-235,2,"0109",28
200809,109,803,"V","Atlanta",18,15,27,27,27,192,192,180,4,"0109",1
200809,109,804,"H","Orlando",41,30,32,18,18,5.5,5,-220,98.5,"0109",22
200809,109,805,"V","Charlotte",27,18,20,22,22,190.5,191,220,93,"0109",4
200809,109,806,"H","Philadelphia",24,19,31,19,19,5.5,6,-260,5,"0109",23
200809,109,807,"V","Boston",23,17,20,23,23,183,182.5,155,1,"0109",2
200809,109,808,"H","Cleveland",33,16,23,26,26,4,4,-175,91,"0109",6
200809,109,809,"V","Houston",24,29,24,21,21,7,6,-260,0.5,"0109",11
200809,109,810,"H","OklahomaCity",24,16,32,24,24,195,196.5,220,96.5,"0109",21
200809,109,811,"V","LAClippers",23,26,18,13,13,184.5,184.5,1500,92,"0109",13
200809,109,812,"H","NewOrleans",32,30,25,20,20,14.5,15.5,-3500,5,"0109",19
200809,109,813,"V","NewJersey",28,21,26,27,27,194,191,250,97.5,"0109",18
200809,109,814,"H","Milwaukee",28,33,18,25,25,5,7,-300,1,"0109",17
200809,109,815,"V","Washington",16,18,23,29,29,197.5,196.5,170,2.5,"0109",30
200809,109,816,"H","Chicago",30,22,19,27,27,6,4.5,-200,99.5,"0109",5
200809,109,817,"V","Detroit",17,21,23,32,32,193.5,193,175,0.5,"0109",9
200809,109,818,"H","Denver",25,23,19,23,23,4,5,-210,95,"0109",8
200809,109,819,"V","Miami",25,33,16,30,30,4.5,3,-155,1.5,"0109",16
200809,109,820,"H","Sacramento",30,32,20,22,22,193.5,193.5,135,96.5,"0109",26
200809,109,821,"V","Indiana",36,30,18,35,35,227,224.5,1250,111.5,"0109",12
200809,109,822,"H","LALakers",41,27,28,25,25,13.5,14,-2500,8.5,"0109",14
200809,109,823,"V","Dallas",31,27,19,23,23,207.5,211.5,250,105.5,"0109",7
200809,109,824,"H","Phoenix",29,35,40,24,24,4.5,7,-300,2,"0109",24
200809,110,501,"V","Charlotte",23,22,24,23,23,180.5,181,155,90.5,"0110",4
200809,110,502,"H","Washington",31,18,21,19,19,3,3.5,-175,1,"0110",30
200809,110,503,"V","Milwaukee",28,32,23,21,21,199,199.5,105,100.5,"0110",17
200809,110,504,"H","Minnesota",19,32,27,28,28,1,1.5,-125,2.5,"0110",18
200809,110,505,"V","NewYork",24,21,14,17,17,204.5,204.5,190,99,"0110",20
200809,110,506,"H","Houston",26,20,31,19,19,6.5,5.5,-230,3,"0110",11
200809,110,507,"V","OklahomaCity",31,23,22,18,18,207,206,320,104,"0110",21
200809,110,508,"H","Chicago",29,22,23,20,20,8.5,8.5,-400,7,"0110",5
200809,110,509,"V","Detroit",21,26,17,18,18,189,186,315,95,"0110",9
200809,110,510,"H","Utah",32,25,22,20,20,9.5,8,-385,1,"0110",29
200809,110,511,"V","GoldenState",25,24,21,30,30,209,210.5,700,104,"0110",10
200809,110,512,"H","Portland",16,39,28,30,30,14,11.5,-1000,6.5,"0110",25
200809,111,801,"V","Boston",32,22,21,19,19,4.5,5.5,-220,94,"0111",2
200809,111,802,"H","Toronto",20,21,14,33,33,190,188.5,180,1.5,"0111",28
200809,111,803,"V","Philadelphia",30,29,24,26,26,196,197.5,185,99,"0111",23
200809,111,804,"H","Atlanta",30,22,26,16,16,6.5,5.5,-225,5,"0111",1
200809,111,805,"V","Phoenix",31,28,27,23,23,9.5,9,-535,3,"0111",24
200809,111,806,"H","LAClippers",25,28,20,30,30,201.5,202,420,100,"0111",13
200809,111,807,"V","Orlando",34,21,19,31,31,185,187.5,130,93,"0111",22
200809,111,808,"H","SanAntonio",28,22,22,26,26,3,3,-150,3,"0111",27
200809,111,809,"V","Indiana",32,29,24,32,32,2,2,-125,115.5,"0111",12
200809,111,810,"H","GoldenState",23,32,31,34,34,223.5,234,105,1,"0111",10
200809,111,811,"V","Dallas",27,28,23,17,17,4,2.5,-135,99.5,"0111",7
200809,111,812,"H","Sacramento",29,20,28,25,25,201.5,201.5,115,0.5,"0111",26
200809,111,813,"V","Miami",21,30,22,32,32,203,203.5,550,100.5,"0111",16
200809,111,814,"H","LALakers",26,24,27,31,31,10.5,10.5,-725,7.5,"0111",14
200809,112,701,"V","Milwaukee",25,16,28,28,28,2.5,3,-150,3.5,"0112",17
200809,112,702,"H","Washington",19,33,22,17,17,190,193,130,97.5,"0112",30
200809,112,703,"V","Toronto",23,31,24,15,15,186.5,187,400,93.5,"0112",28
200809,112,704,"H","Boston",19,26,29,19,19,11,10,-600,6.5,"0112",2
200809,112,705,"V","OklahomaCity",25,26,14,23,23,201,203,250,102,"0112",21
200809,112,706,"H","NewJersey",25,19,23,21,21,7,7,-300,4.5,"0112",18
200809,112,707,"V","NewYork",23,24,22,32,32,201.5,203.5,600,99.5,"0112",20
200809,112,708,"H","NewOrleans",23,17,23,32,32,12,11.5,-800,10.5,"0112",19
200809,112,709,"V","Portland",21,28,28,32,32,2,2,-130,98,"0112",25
200809,112,710,"H","Chicago",28,17,21,29,29,193,193.5,110,,"0112",5
200809,112,711,"V","Indiana",32,31,24,26,26,222,221,350,108,"0112",12
200809,112,712,"H","Utah",36,34,26,24,24,10,10,-500,4,"0112",29
200809,113,501,"V","Charlotte",25,16,21,18,18,175.5,175.5,250,87,"0113",4
200809,113,502,"H","Detroit",27,21,20,10,10,7,7,-300,2,"0113",9
200809,113,503,"V","Cleveland",26,21,29,26,26,9,8,-380,4,"0113",6
200809,113,504,"H","Memphis",20,24,22,21,21,183,185.5,310,93,"0113",15
200809,113,505,"V","Miami",20,26,27,26,26,1,1,-120,1.5,"0113",16
200809,113,506,"H","Minnesota",21,31,24,20,20,198,195,100,98,"0113",18
200809,113,507,"V","LALakers",25,29,24,27,27,4.5,4,-190,3,"0113",14
200809,113,508,"H","Houston",26,28,28,18,18,195.5,195.5,170,97,"0113",11
200809,113,509,"V","Atlanta",16,30,29,27,27,211.5,214,280,108.5,"0113",1
200809,113,510,"H","Phoenix",31,19,31,26,26,6.5,7.5,-340,3.5,"0113",24
200809,113,511,"V","Dallas",26,21,25,25,25,206.5,206,210,1,"0113",7
200809,113,512,"H","Denver",33,27,18,21,21,5.5,6,-250,102.5,"0113",8
200809,113,513,"V","Orlando",41,34,32,32,32,8.5,7.5,-340,102.5,"0113",22
200809,113,514,"H","Sacramento",29,27,29,22,22,201.5,205.5,280,2.5,"0113",26
200809,114,701,"V","Chicago",27,20,21,34,34,201,198.5,175,99.5,"0114",5
200809,114,702,"H","Toronto",18,30,23,27,27,4,4.5,-210,3,"0114",28
200809,114,703,"V","Detroit",29,19,26,19,19,1.5,201.5,125,100.5,"0114",9
200809,114,704,"H","Indiana",31,22,21,19,19,199.5,2,-145,,"0114",12
200809,114,705,"V","Portland",15,18,26,20,20,1,2,-130,4.5,"0114",25
200809,114,706,"H","Philadelphia",31,24,14,31,31,193,195,110,98.5,"0114",23
200809,114,707,"V","NewJersey",23,18,19,26,26,187,190.5,450,96.5,"0114",18
200809,114,708,"H","Boston",30,21,37,30,30,9.5,10,-600,2.5,"0114",2
200809,114,709,"V","Washington",30,36,21,35,35,198,199.5,160,100.5,"0114",30
200809,114,710,"H","NewYork",36,31,27,34,34,5,4.5,-190,2.5,"0114",20
200809,114,711,"V","Utah",22,26,23,22,22,6,5.5,-225,5,"0114",29
200809,114,712,"H","OklahomaCity",27,23,36,28,28,202.5,202.5,185,105.5,"0114",21
200809,114,713,"V","Miami",28,27,25,22,22,196,194,210,98,"0114",16
200809,114,714,"H","Milwaukee",24,31,18,26,26,5.5,6,-250,3.5,"0114",17
200809,114,715,"V","NewOrleans",26,25,28,25,25,2.5,4.5,-190,2.5,"0114",19
200809,114,716,"H","Dallas",30,26,23,18,18,191.5,189,160,95.5,"0114",7
200809,114,717,"V","LALakers",29,32,26,24,24,199.5,200,130,100.5,"0114",14
200809,114,718,"H","SanAntonio",30,33,32,17,17,2.5,2.5,-150,1,"0114",27
200809,114,719,"V","Sacramento",31,26,28,20,20,223.5,227,175,112.5,"0114",26
200809,114,720,"H","GoldenState",20,28,29,28,28,5.5,5,-210,5.5,"0114",10
200809,114,721,"V","Atlanta",15,28,23,31,31,4.5,4,-175,96.5,"0114",1
200809,114,722,"H","LAClippers",12,19,27,22,22,195,190.5,155,1.5,"0114",13
200809,115,501,"V","Portland",27,19,22,37,37,2,2,-135,2.5,"0115",25
200809,115,502,"H","NewJersey",29,21,21,28,28,187,186,115,95,"0115",18
200809,115,503,"V","Cleveland",28,20,23,16,16,8.5,7.5,-360,4,"0115",6
200809,115,504,"H","Chicago",20,26,25,16,16,194.5,196.5,300,99.5,"0115",5
200809,115,505,"V","Phoenix",35,27,20,21,21,220,217.5,130,107.5,"0115",24
200809,115,506,"H","Denver",26,30,26,21,21,2,3,-150,3,"0115",8
200809,116,801,"V","NewYork",25,12,35,17,17,206.5,209,140,2,"0116",20
200809,116,802,"H","Washington",31,18,21,26,26,2.5,3.5,-160,103,"0116",30
200809,116,803,"V","Toronto",20,22,23,39,39,215.5,213.5,170,2,"0116",28
200809,116,804,"H","Indiana",20,36,33,22,22,4.5,4.5,-200,105,"0116",12
200809,116,805,"V","SanAntonio",18,29,23,17,17,3.5,3,-140,3.5,"0116",27
200809,116,806,"H","Philadelphia",28,26,31,24,24,191,193.5,120,99.5,"0116",23
200809,116,807,"V","Detroit",18,28,21,12,12,4,4.5,-200,0.5,"0116",9
200809,116,808,"H","OklahomaCity",21,28,22,18,18,188.5,189.5,170,93.5,"0116",21
200809,116,809,"V","Utah",26,28,26,21,21,5,4.5,-200,100.5,"0116",29
200809,116,810,"H","Memphis",21,22,26,22,22,194,194.5,170,1.5,"0116",15
200809,116,811,"V","NewOrleans",17,19,22,20,20,184.5,184.5,120,3.5,"0116",19
200809,116,812,"H","Cleveland",28,23,17,24,24,4.5,2.5,-140,91.5,"0116",6
200809,116,813,"V","Minnesota",27,22,24,32,32,213,216.5,310,111.5,"0116",18
200809,116,814,"H","Phoenix",23,30,26,24,24,8,8,-380,3.5,"0116",24
200809,116,815,"V","Milwaukee",37,30,31,31,31,2,207,-110,103.5,"0116",17
200809,116,816,"H","Sacramento",18,29,36,39,39,206,,-110,4.5,"0116",26
200809,116,817,"V","Orlando",20,24,30,35,35,212.5,216,160,106,"0116",22
200809,116,818,"H","LALakers",23,29,23,28,28,4,4.5,-190,,"0116",14
200809,116,819,"V","Atlanta",20,31,30,33,33,1.5,1.5,-130,2,"0116",1
200809,116,820,"H","GoldenState",23,33,29,34,34,220,216.5,110,111,"0116",10
200809,117,501,"V","Boston",29,39,15,22,22,7,6.5,-280,97.5,"0117",2
200809,117,502,"H","NewJersey",15,24,24,22,22,191,192,240,2.5,"0117",18
200809,117,503,"V","Portland",18,27,22,23,23,2.5,2.5,-140,3,"0117",25
200809,117,504,"H","Charlotte",24,26,17,23,23,180,178.5,120,90.5,"0117",4
200809,117,505,"V","NewOrleans",18,21,28,24,24,1,2.5,-140,1,"0117",19
200809,117,506,"H","Detroit",20,17,31,17,17,179,175.5,120,87,"0117",9
200809,117,507,"V","Philadelphia",26,26,24,31,31,1,2,-135,1,"0117",23
200809,117,508,"H","NewYork",25,25,16,31,31,210,210.5,115,104.5,"0117",20
200809,117,509,"V","SanAntonio",28,15,22,27,27,3,3.5,-165,2.5,"0117",27
200809,117,510,"H","Chicago",17,26,16,28,28,196,194.5,145,99,"0117",5
200809,117,511,"V","Miami",21,15,28,22,22,186,186.5,145,1,"0117",16
200809,117,512,"H","Houston",25,20,24,24,24,4,3.5,-165,92,"0117",11
200809,117,513,"V","Orlando",26,21,32,27,27,1,210,105,103.5,"0117",22
200809,117,514,"H","Denver",23,25,22,18,18,210,1.5,-125,0.5,"0117",8
200809,117,515,"V","Utah",23,28,30,27,27,200,199.5,180,103,"0117",29
200809,117,516,"H","Dallas",17,38,28,32,32,4,5,-220,1.5,"0117",7
200809,117,517,"V","Milwaukee",30,23,23,16,16,3,3,-155,2,"0117",17
200809,117,518,"H","LAClippers",32,20,25,24,24,191.5,192,135,94.5,"0117",13
200809,118,801,"V","Phoenix",36,35,24,22,22,3.5,4,-175,104,"0118",24
200809,118,802,"H","Toronto",34,29,24,26,26,209.5,207.5,155,,"0118",28
200809,118,803,"V","Miami",31,26,27,20,20,1.5,193.5,105,96,"0118",16
200809,118,804,"H","OklahomaCity",27,23,23,21,21,194,1,-125,2.5,"0118",21
200809,119,501,"V","Dallas",16,26,32,21,21,197,200.5,145,99,"0119",7
200809,119,502,"H","Philadelphia",22,24,17,30,30,4.5,4,-165,1,"0119",23
200809,119,503,"V","Chicago",20,34,23,21,21,210,208,110,1,"0119",5
200809,119,504,"H","NewYork",22,35,21,24,24,2.5,2,-130,102.5,"0119",20
200809,119,505,"V","SanAntonio",29,17,17,23,23,3.5,5,-220,1.5,"0119",27
200809,119,506,"H","Charlotte",21,20,27,16,16,179,178,180,90.5,"0119",4
200809,119,507,"V","Toronto",24,27,13,20,20,198.5,196,290,97,"0119",28
200809,119,508,"H","Atlanta",23,19,20,25,25,5.5,7.5,-350,7,"0119",1
200809,119,509,"V","Denver",36,32,19,26,26,196,192.5,115,95.5,"0119",8
200809,119,510,"H","Houston",36,29,25,25,25,2.5,2.5,-135,2,"0119",11
200809,119,511,"V","Indiana",28,27,10,35,35,210,208,240,102.5,"0119",12
200809,119,512,"H","NewOrleans",26,30,18,29,29,8,7,-280,4,"0119",19
200809,119,513,"V","Minnesota",26,21,24,23,23,4,7,-280,0.5,"0119",18
200809,119,514,"H","LAClippers",16,20,28,22,22,193.5,194,240,98.5,"0119",13
200809,119,515,"V","Washington",23,25,31,19,19,216.5,218.5,170,1.5,"0119",30
200809,119,516,"H","GoldenState",28,32,26,33,33,5,4.5,-200,111,"0119",10
200809,119,517,"V","Detroit",20,23,24,20,20,3.5,4.5,-175,1.5,"0119",9
200809,119,518,"H","Memphis",17,22,30,10,10,181,177.5,155,88,"0119",15
200809,119,519,"V","Phoenix",15,19,24,29,29,204,207,320,4,"0119",24
200809,119,520,"H","Boston",30,34,25,15,15,8,8,-400,100.5,"0119",2
200809,119,521,"V","Milwaukee",19,21,24,21,21,193.5,198.5,230,98,"0119",17
200809,119,522,"H","Portland",22,23,26,31,31,6.5,6,-270,2,"0119",25
200809,119,523,"V","Cleveland",24,26,16,22,22,202,202.5,180,102.5,"0119",6
200809,119,524,"H","LALakers",26,23,26,30,30,4.5,5,-220,3.5,"0119",14
200809,120,701,"V","Atlanta",22,28,27,28,28,200,198.5,160,104.5,"0120",1
200809,120,702,"H","Chicago",22,31,24,25,25,3,4,-190,2,"0120",5
200809,120,703,"V","Indiana",17,23,17,24,24,210,208,270,102,"0120",12
200809,120,704,"H","SanAntonio",22,31,28,18,18,7.5,7.5,-330,,"0120",27
200809,120,705,"V","Minnesota",25,24,31,27,27,205,205.5,325,109,"0120",18
200809,120,706,"H","Utah",32,26,25,29,29,9.5,8.5,-450,2,"0120",29
200809,120,707,"V","Sacramento",31,16,28,24,24,217.5,220.5,350,108.5,"0120",26
200809,120,708,"H","Denver",23,34,37,24,24,9,9.5,-500,2,"0120",8
200809,121,501,"V","Memphis",15,26,23,22,22,176,179,220,93,"0121",15
200809,121,502,"H","Charlotte",21,25,24,31,31,6.5,6,-260,1,"0121",4
200809,121,503,"V","Boston",29,28,21,20,20,5.5,5.5,-250,92.5,"0121",2
200809,121,504,"H","Miami",10,24,30,19,19,189,186.5,210,2,"0121",16
200809,121,505,"V","Toronto",22,21,19,14,14,180.5,178,200,90,"0121",28
200809,121,506,"H","Detroit",17,29,30,19,19,6,5.5,-240,2,"0121",9
200809,121,507,"V","Phoenix",30,28,21,30,30,5,6,-260,3,"0121",24
200809,121,508,"H","NewYork",26,28,30,30,30,220,219.5,220,107,"0121",20
200809,121,509,"V","Dallas",30,28,27,14,14,203,1,-120,2,"0121",7
200809,121,510,"H","Milwaukee",22,42,37,32,32,1,202,100,100,"0121",17
200809,121,511,"V","NewJersey",28,18,16,30,30,188.5,188.5,180,95,"0121",18
200809,121,512,"H","NewOrleans",22,25,28,27,27,6,5,-220,3,"0121",19
200809,121,513,"V","Utah",19,23,31,26,26,194,198.5,200,1,"0121",29
200809,121,514,"H","Houston",31,24,25,28,28,3,5.5,-240,102.5,"0121",11
200809,121,515,"V","Cleveland",28,25,21,30,30,1,1,-110,91.5,"0121",6
200809,121,516,"H","Portland",25,20,24,29,29,184.5,182.5,-110,3,"0121",25
200809,121,517,"V","Washington",31,23,35,21,21,210,207.5,125,105.5,"0121",30
200809,121,518,"H","Sacramento",21,23,26,37,37,3,2,-145,4,"0121",26
200809,121,519,"V","LALakers",25,33,30,20,20,15.5,16,-3000,8.5,"0121",14
200809,121,520,"H","LAClippers",27,28,18,24,24,203.5,203,1500,101.5,"0121",13
200809,121,521,"V","OklahomaCity",37,35,17,33,33,223.5,221.5,210,112,"0121",21
200809,121,522,"H","GoldenState",36,32,27,26,26,5,6,-250,7,"0121",10
200809,122,701,"V","Boston",24,20,21,25,25,192.5,191.5,170,96.5,"0122",2
200809,122,702,"H","Orlando",19,17,18,26,26,5,4.5,-200,4,"0122",22
200809,122,703,"V","Washington",24,23,21,29,29,207,208.5,1100,104,"0122",30
200809,122,704,"H","LALakers",31,41,25,20,20,15.5,14,-1600,2.5,"0122",14
200809,123,851,"V","Phoenix",13,24,18,21,21,3.5,4,-175,6.5,"0123",24
200809,123,852,"H","Charlotte",21,38,22,17,17,199,199.5,155,99,"0123",4
200809,123,853,"V","Dallas",31,32,27,22,22,182,186.5,155,93.5,"0123",7
200809,123,854,"H","Detroit",25,26,21,19,19,4,4,-175,5.5,"0123",9
200809,123,855,"V","Houston",24,16,25,37,37,1,209.5,-110,2.5,"0123",11
200809,123,856,"H","Indiana",21,29,22,35,35,211.5,,-110,104,"0123",12
200809,123,857,"V","Milwaukee",19,28,20,20,20,203,203.5,190,0.5,"0123",17
200809,123,858,"H","Atlanta",27,31,28,31,31,4.5,5.5,-230,103.5,"0123",1
200809,123,859,"V","Memphis",30,15,17,26,26,203,202.5,200,103.5,"0123",15
200809,123,860,"H","NewYork",27,29,16,36,36,6,6,-240,,"0123",20
200809,123,861,"V","NewOrleans",30,26,25,27,27,2,194,-110,98,"0123",19
200809,123,862,"H","Minnesota",25,26,28,37,37,194,,-110,1.5,"0123",18
200809,123,863,"V","NewJersey",24,26,16,25,25,190,189.5,700,95,"0123",18
200809,123,864,"H","SanAntonio",26,18,28,22,22,11.5,11.5,-1100,9.5,"0123",27
200809,123,865,"V","Toronto",28,26,29,31,31,199,197,110,98.5,"0123",28
200809,123,866,"H","Chicago",25,29,20,20,20,3,2,-130,1.5,"0123",5
200809,123,867,"V","Cleveland",28,27,29,22,22,6.5,6,-260,4,"0123",6
200809,123,868,"H","GoldenState",26,28,27,24,24,215,216,220,108.5,"0123",10
200809,123,869,"V","OklahomaCity",29,24,19,32,32,2.5,3.5,-160,1,"0123",21
200809,123,870,"H","LAClippers",25,25,27,30,30,194,193.5,140,96.5,"0123",13
